Segment ID,Project Name,Project Number,Organization Name,Vendor ID,Contract Number,Contract Description,GC Phase Code,GC Phase Code Description,Breakout Code,Breakout Code Description,Invoice Code,Invoice Code Description,Handling Code,Handling Code Description,Account Code,Subcontract Item Number,Category Code,Subjob,Sub Phase Code,Sub Phase Code Description,Scheduled Value Amount,Net Change by Change Order,Contract Sum To Date,Total Billed To Date,Total Percent Complete To Date,Total Retention To Date,Total Balance Due
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.02-CO-020.02 0309-1000 Maintenance of Site,,,,,,,0309-1000,020*IPCRP1*S*1301858330,S,IPCRP1,020*IPCRP1*S*1301858330,020:CO-020.02-CO-020.02 0309-1000 Maintenance of Site,-0.01,"7,973.16","7,973.15","7,973.15",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.03-CO-020.03 0336-1000 STORM WATER POLLUTION PREVENTION,,,,,,,0336-1000,020*IPCRP1*S*1301858331,S,IPCRP1,020*IPCRP1*S*1301858331,020:CO-020.03-CO-020.03 0336-1000 STORM WATER POLLUTION PREVENTION,-0.02,"19,258.25","19,258.23","19,258.23",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.04-CO-020.04 0415-1030 Predrill and Probe For Obstructions,,,,,,,0415-1030,020*IPCRP1*S*1301858332,S,IPCRP1,020*IPCRP1*S*1301858332,020:CO-020.04-CO-020.04 0415-1030 Predrill and Probe For Obstructions,-0.01,"15,333.00","15,332.99","15,332.99",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.05-CO-020.05 0512-1000 Temp Measures Required by Phasing,,,,,,,0512-1000,020*IPCRP1*S*1301858333,S,IPCRP1,020*IPCRP1*S*1301858333,020:CO-020.05-CO-020.05 0512-1000 Temp Measures Required by Phasing,0.00,490.66,490.66,490.66,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.06-CO-020.06 0663-1000 Extra Utility Work Costs Allowance (CE),,,,,,,0663-1000,020*IPCRP1*S*1301858334,S,IPCRP1,020*IPCRP1*S*1301858334,020:CO-020.06-CO-020.06 0663-1000 Extra Utility Work Costs Allowance (CE),0.00,"9,629.12","9,629.12","9,629.12",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.07-CO-020.07 2000-1140 Subcontractor Support (General),,,,,,,2000-1140,020*IPCRP1*S*1301858335,S,IPCRP1,020*IPCRP1*S*1301858335,020:CO-020.07-CO-020.07 2000-1140 Subcontractor Support (General),-0.02,"13,370.38","13,370.36","13,370.36",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.08-CO-020.08 2000-1201 Sub Support for Atlantic Pile,,,,,,,2000-1201,020*IPCRP1*S*1301858336,S,IPCRP1,020*IPCRP1*S*1301858336,020:CO-020.08-CO-020.08 2000-1201 Sub Support for Atlantic Pile,0.00,"3,802.58","3,802.58","3,802.58",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.09-CO-020.09 2000-1220 Labor Support - Day Shift,,,,,,,2000-1220,020*IPCRP1*S*1301858337,S,IPCRP1,020*IPCRP1*S*1301858337,020:CO-020.09-CO-020.09 2000-1220 Labor Support - Day Shift,-0.01,"6,378.53","6,378.52","6,378.52",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.10-CO-020.10 9000-1120 Holiday,,,,,,,9000-1120,020*IPCRP1*S*1301858338,S,IPCRP1,020*IPCRP1*S*1301858338,020:CO-020.10-CO-020.10 9000-1120 Holiday,0.00,"5,642.54","5,642.54","5,642.54",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.11-CO-020.11 0219-1020 Haul & Maintain MPT - all shifts,,,,,,,0219-1020,020*IPCRP1*S*1301858339,S,IPCRP1,020*IPCRP1*S*1301858339,020:CO-020.11-CO-020.11 0219-1020 Haul & Maintain MPT - all shifts,0.07,"-81,878.22","-81,878.15","-81,878.15",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,020:CO-020.12-CO-020.12 2000-1110 Dump truck w/ driver,,,,,,,2000-1110,020*IPCRP1*S*1301858340,S,IPCRP1,020*IPCRP1*S*1301858340,020:CO-020.12-CO-020.12 2000-1110 Dump truck w/ driver,0.00,"35,600.00","35,600.00","21,668.43",60.87,0.00,"13,931.57"
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,"021:CO-021.01-CO-021.01 0000-0033 CF Wrap Part 2, Reach A/B  excavate & sheet",,,,,,,0000-0033,021*IPCRP1*S*1301938277,S,IPCRP1,021*IPCRP1*S*1301938277,"021:CO-021.01-CO-021.01 0000-0033 CF Wrap Part 2, Reach A/B  excavate & sheet",0.00,299.16,299.16,299.16,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.02-CO-021.02 0309-1000 Maintenance of Site,,,,,,,0309-1000,021*IPCRP1*S*1301938278,S,IPCRP1,021*IPCRP1*S*1301938278,021:CO-021.02-CO-021.02 0309-1000 Maintenance of Site,0.00,"4,387.68","4,387.68","4,387.68",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.03-CO-021.03 0336-1000 STORM WATER POLLUTION PREVENTION,,,,,,,0336-1000,021*IPCRP1*S*1301938279,S,IPCRP1,021*IPCRP1*S*1301938279,021:CO-021.03-CO-021.03 0336-1000 STORM WATER POLLUTION PREVENTION,0.03,"32,059.98","32,060.01","32,059.98",100.00,0.00,0.03
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.04-CO-021.04 0354-1010 Place concrete for Esplanade,,,,,,,0354-1010,021*IPCRP1*S*1301938280,S,IPCRP1,021*IPCRP1*S*1301938280,021:CO-021.04-CO-021.04 0354-1010 Place concrete for Esplanade,0.00,"1,196.64","1,196.64","1,196.64",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.05-CO-021.05 0362-1000 Place Lightweight Fill,,,,,,,0362-1000,021*IPCRP1*S*1301938281,S,IPCRP1,021*IPCRP1*S*1301938281,021:CO-021.05-CO-021.05 0362-1000 Place Lightweight Fill,0.00,797.76,797.76,797.76,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.06-CO-021.06 0364-1000 Excavate Fill On & Behind Esplanade,,,,,,,0364-1000,021*IPCRP1*S*1301938282,S,IPCRP1,021*IPCRP1*S*1301938282,021:CO-021.06-CO-021.06 0364-1000 Excavate Fill On & Behind Esplanade,0.00,598.32,598.32,598.32,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.07-CO-021.07 0415-1030 Predrill and Probe For Obstructions,,,,,,,0415-1030,021*IPCRP1*S*1301938283,S,IPCRP1,021*IPCRP1*S*1301938283,021:CO-021.07-CO-021.07 0415-1030 Predrill and Probe For Obstructions,0.00,"6,431.94","6,431.94","6,431.94",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.08-CO-021.08 0663-1000 Extra Utility Work Costs Allowance (CE),,,,,,,0663-1000,021*IPCRP1*S*1301938284,S,IPCRP1,021*IPCRP1*S*1301938284,021:CO-021.08-CO-021.08 0663-1000 Extra Utility Work Costs Allowance (CE),0.00,"1,595.52","1,595.52","1,595.52",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.09-CO-021.09 2000-1140 Subcontractor Support (General),,,,,,,2000-1140,021*IPCRP1*S*1301938285,S,IPCRP1,021*IPCRP1*S*1301938285,021:CO-021.09-CO-021.09 2000-1140 Subcontractor Support (General),0.00,"7,628.58","7,628.58","7,628.58",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.10-CO-021.10 2000-1201 Sub Support for Atlantic Pile,,,,,,,2000-1201,021*IPCRP1*S*1301938286,S,IPCRP1,021*IPCRP1*S*1301938286,021:CO-021.10-CO-021.10 2000-1201 Sub Support for Atlantic Pile,0.00,"5,384.88","5,384.88","5,384.88",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,021:CO-021.11-CO-021.11 2000-1220 Labor Support - Day Shift,,,,,,,2000-1220,021*IPCRP1*S*1301938287,S,IPCRP1,021*IPCRP1*S*1301938287,021:CO-021.11-CO-021.11 2000-1220 Labor Support - Day Shift,0.00,"4,287.96","4,287.96","4,287.96",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,"021:CO-021.12-CO-021.12  0219-1020 Haul & Maintain MPT - all shifts (D, N, WE)",,,,,,,0219-1020,021*IPCRP1*S*1301938288,S,IPCRP1,021*IPCRP1*S*1301938288,"021:CO-021.12-CO-021.12  0219-1020 Haul & Maintain MPT - all shifts (D, N, WE)",-0.06,"-64,668.42","-64,668.48","-64,668.42",100.00,0.00,-0.06
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,022:CO-022.1-1 Week Vacation Pay for Teamster Steward,,,,,,,9000-1070,022*IPCRP1*S*1302017056,S,IPCRP1,022*IPCRP1*S*1302017056,022:CO-022.1-1 Week Vacation Pay for Teamster Steward,0.00,"4,275.69","4,275.69","4,275.69",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,"023:CO-022.01-CO-022.01 0000-0033 CF Wrap Part 2, Reach A/B  excavate & sheet",,,,,,,0000-0033,023*IPCRP1*S*1302018003,S,IPCRP1,023*IPCRP1*S*1302018003,"023:CO-022.01-CO-022.01 0000-0033 CF Wrap Part 2, Reach A/B  excavate & sheet",0.00,567.84,567.84,567.84,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.02-CO-022.02 0052-1000 Install 8ft x 4ft Combined Sewer,,,,,,,0052-1000,023*IPCRP1*S*1302018004,S,IPCRP1,023*IPCRP1*S*1302018004,023:CO-022.02-CO-022.02 0052-1000 Install 8ft x 4ft Combined Sewer,0.00,454.27,454.27,454.27,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.03-CO-022.03 0058-1000 Install 12 ft x 4ft 6in Combined Sewer,,,,,,,0058-1000,023*IPCRP1*S*1302018005,S,IPCRP1,023*IPCRP1*S*1302018005,023:CO-022.03-CO-022.03 0058-1000 Install 12 ft x 4ft 6in Combined Sewer,0.00,454.27,454.27,454.27,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,"023:CO-022.04-CO-022.04 0219-1020 Haul & Maintain MPT - all shifts (D, N, WE)",,,,,,,0219-1020,023*IPCRP1*S*1302018006,S,IPCRP1,023*IPCRP1*S*1302018006,"023:CO-022.04-CO-022.04 0219-1020 Haul & Maintain MPT - all shifts (D, N, WE)",0.00,"7,381.88","7,381.88","7,381.88",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.05-CO-022.05 0239-1000 Lay 6 & 12 DI Pipe & Fittings,,,,,,,0239-1000,023*IPCRP1*S*1302018007,S,IPCRP1,023*IPCRP1*S*1302018007,023:CO-022.05-CO-022.05 0239-1000 Lay 6 & 12 DI Pipe & Fittings,0.00,908.54,908.54,908.54,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.06-CO-022.06 0309-1000 Maintenance of Site,,,,,,,0309-1000,023*IPCRP1*S*1302018008,S,IPCRP1,023*IPCRP1*S*1302018008,023:CO-022.06-CO-022.06 0309-1000 Maintenance of Site,0.00,"3,918.07","3,918.07","3,918.07",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.07-CO-022.07 0310-1000 TEST PITS,,,,,,,0310-1000,023*IPCRP1*S*1302018009,S,IPCRP1,023*IPCRP1*S*1302018009,023:CO-022.07-CO-022.07 0310-1000 TEST PITS,0.00,454.27,454.27,454.27,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.08-CO-022.08 0336-1000 STORM WATER POLLUTION PREVENTION,,,,,,,0336-1000,023*IPCRP1*S*1302018010,S,IPCRP1,023*IPCRP1*S*1302018010,023:CO-022.08-CO-022.08 0336-1000 STORM WATER POLLUTION PREVENTION,0.00,"31,685.31","31,685.31","31,685.31",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.09-CO-022.09 0354-1000 Install & strip formwork for Esplanade,,,,,,,0354-1000,023*IPCRP1*S*1302018011,S,IPCRP1,023*IPCRP1*S*1302018011,023:CO-022.09-CO-022.09 0354-1000 Install & strip formwork for Esplanade,0.00,227.13,227.13,227.13,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.10-CO-022.10 0354-1010 Place concrete for Esplanade,,,,,,,0354-1010,023*IPCRP1*S*1302018012,S,IPCRP1,023*IPCRP1*S*1302018012,023:CO-022.10-CO-022.10 0354-1010 Place concrete for Esplanade,0.00,908.54,908.54,908.54,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.11-CO-022.11 0359-1000 Handle & Install Soil Surcharge,,,,,,,0359-1000,023*IPCRP1*S*1302018013,S,IPCRP1,023*IPCRP1*S*1302018013,023:CO-022.11-CO-022.11 0359-1000 Handle & Install Soil Surcharge,0.00,"2,839.18","2,839.18","2,839.18",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.12-CO-022.12 0362-1000 Place Lightweight Fill,,,,,,,0362-1000,023*IPCRP1*S*1302018014,S,IPCRP1,023*IPCRP1*S*1302018014,023:CO-022.12-CO-022.12 0362-1000 Place Lightweight Fill,0.00,"4,996.97","4,996.97","4,996.97",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.13-CO-022.13 0364-1000 Excavate Fill On & Behind Esplanade,,,,,,,0364-1000,023*IPCRP1*S*1302018015,S,IPCRP1,023*IPCRP1*S*1302018015,023:CO-022.13-CO-022.13 0364-1000 Excavate Fill On & Behind Esplanade,0.00,"3,804.51","3,804.51","3,804.51",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.14-CO-022.14 0415-1020 Drive Sheets,,,,,,,0415-1020,023*IPCRP1*S*1302018016,S,IPCRP1,023*IPCRP1*S*1302018016,023:CO-022.14-CO-022.14 0415-1020 Drive Sheets,0.00,511.05,511.05,511.05,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.15-CO-022.15 0415-1030 Predrill and Probe For Obstructions,,,,,,,0415-1030,023*IPCRP1*S*1302018017,S,IPCRP1,023*IPCRP1*S*1302018017,023:CO-022.15-CO-022.15 0415-1030 Predrill and Probe For Obstructions,0.00,"4,315.56","4,315.56","4,315.56",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.16-CO-022.16 0438-1000 Type D Esplanade Demo (Civil),,,,,,,0438-1000,023*IPCRP1*S*1302018018,S,IPCRP1,023*IPCRP1*S*1302018018,023:CO-022.16-CO-022.16 0438-1000 Type D Esplanade Demo (Civil),0.00,567.84,567.84,567.84,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.17-CO-022.17 0445-1000 Demo of Exist Esplanade for Prop S Embayment (Civ,,,,,,,0445-1000,023*IPCRP1*S*1302018019,S,IPCRP1,023*IPCRP1*S*1302018019,023:CO-022.17-CO-022.17 0445-1000 Demo of Exist Esplanade for Prop S Embayment (Civ,0.00,908.54,908.54,908.54,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.18-CO-022.18 0663-1000 Extra Utility Work Costs Allowance (CE),,,,,,,0663-1000,023*IPCRP1*S*1302018020,S,IPCRP1,023*IPCRP1*S*1302018020,023:CO-022.18-CO-022.18 0663-1000 Extra Utility Work Costs Allowance (CE),0.00,"7,722.58","7,722.58","7,722.58",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.19-CO-022.19 2000-1000 Rebar Summary (Rodbusters),,,,,,,2000-1000,023*IPCRP1*S*1302018021,S,IPCRP1,023*IPCRP1*S*1302018021,023:CO-022.19-CO-022.19 2000-1000 Rebar Summary (Rodbusters),0.00,"1,135.67","1,135.67","1,135.67",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.20-CO-022.20 2000-1140 Subcontractor Support (General),,,,,,,2000-1140,023*IPCRP1*S*1302018022,S,IPCRP1,023*IPCRP1*S*1302018022,023:CO-022.20-CO-022.20 2000-1140 Subcontractor Support (General),0.00,"1,533.16","1,533.16","1,533.16",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.21-CO-022.21 2000-1220 Labor Support - Day Shift,,,,,,,2000-1220,023*IPCRP1*S*1302018023,S,IPCRP1,023*IPCRP1*S*1302018023,023:CO-022.21-CO-022.21 2000-1220 Labor Support - Day Shift,0.00,"9,085.39","9,085.39","9,085.39",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,023:CO-022.22-CO-022.22 0219-1020 Haul & Maintain MPT - all shifts,,,,,,,0219-1020,023*IPCRP1*S*1302018024,S,IPCRP1,023*IPCRP1*S*1302018024,023:CO-022.22-CO-022.22 0219-1020 Haul & Maintain MPT - all shifts,0.00,"-84,380.57","-84,380.57","-84,380.57",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,024:CO-024.1-CO-024.1 Haul & Maintain MPT - all shifts,,,,,,,0219-1020,024*IPCRP1*S*1302061933,S,IPCRP1,024*IPCRP1*S*1302061933,024:CO-024.1-CO-024.1 Haul & Maintain MPT - all shifts,0.00,"250,000.00","250,000.00","250,000.00",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,024:CO-024.2-CO-024.2 Storm Water Pollution Prevention,,,,,,,0336-1000,024*IPCRP1*S*1302061934,S,IPCRP1,024*IPCRP1*S*1302061934,024:CO-024.2-CO-024.2 Storm Water Pollution Prevention,0.00,"250,000.00","250,000.00","250,000.00",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.1-CO-025.1 0000-0075 Supporting DDC Artwork T&M,,,,,,,0000-0075,025*IPCRP1*S*1302092755,S,IPCRP1,025*IPCRP1*S*1302092755,025:CO-025.1-CO-025.1 0000-0075 Supporting DDC Artwork T&M,0.00,588.90,588.90,588.90,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.2-CO-025.2 0017-1000 STRUCTURAL EXCAVATION,,,,,,,0017-1000,025*IPCRP1*S*1302092756,S,IPCRP1,025*IPCRP1*S*1302092756,025:CO-025.2-CO-025.2 0017-1000 STRUCTURAL EXCAVATION,0.00,588.90,588.90,588.90,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.3-CO-025.3 0309-1000 Maintenance of Site,,,,,,,0309-1000,025*IPCRP1*S*1302092757,S,IPCRP1,025*IPCRP1*S*1302092757,025:CO-025.3-CO-025.3 0309-1000 Maintenance of Site,0.00,"7,066.77","7,066.77","7,066.77",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.4-CO-025.4 0354-1000 Install & strip formwork for Esplanade,,,,,,,0354-1000,025*IPCRP1*S*1302092758,S,IPCRP1,025*IPCRP1*S*1302092758,025:CO-025.4-CO-025.4 0354-1000 Install & strip formwork for Esplanade,0.00,"1,766.69","1,766.69","1,766.69",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.5-CO-025.5 0354-1024 Install & Remove Steel Deck Work Platforms for Com,,,,,,,0354-1024,025*IPCRP1*S*1302092759,S,IPCRP1,025*IPCRP1*S*1302092759,025:CO-025.5-CO-025.5 0354-1024 Install & Remove Steel Deck Work Platforms for Com,0.00,471.12,471.12,471.12,100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.6-CO-025.6 0359-1000 Handle & Install Soil Surcharge,,,,,,,0359-1000,025*IPCRP1*S*1302092760,S,IPCRP1,025*IPCRP1*S*1302092760,025:CO-025.6-CO-025.6 0359-1000 Handle & Install Soil Surcharge,0.00,"35,039.40","35,039.40","35,039.40",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.7-CO-025.7 0362-1000 Place Lightweight Fill,,,,,,,0362-1000,025*IPCRP1*S*1302092761,S,IPCRP1,025*IPCRP1*S*1302092761,025:CO-025.7-CO-025.7 0362-1000 Place Lightweight Fill,0.00,"4,946.74","4,946.74","4,946.74",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.8-CO-025.8 0364-1000 Excavate Fill On & Behind Esplanade,,,,,,,0364-1000,025*IPCRP1*S*1302092762,S,IPCRP1,025*IPCRP1*S*1302092762,025:CO-025.8-CO-025.8 0364-1000 Excavate Fill On & Behind Esplanade,0.00,"6,360.10","6,360.10","6,360.10",100.00,0.00,0.00
,SANDRESM1 - East Side Coastal Resiliency From Montgomery St To E 15th St,IPC-IPCRP1,"KMA Industries, Inc",KMAI01,IPCRP1-36,Teamster,,025:CO-025.9-CO-025.9 0415-1010 Offload & Stage sheeting on/off site,,,,,,,0415-1010,025*IPCRP1*S*1302092763,S,IPCRP1,025*IPCRP1*S*1302092763,025:CO-025.9-CO-025.9 0415-1010 Offload & Stage sheeting on/off site,0.00,471.12,471.12,471.12,100.00,0.00,0.00
